42,St-Jean Clinique de L'Union,33
43,Argoulets,1
43,Lycée Raymond Naves,1
43,Jeanne d'Arc,1
43,Luchet,2
43,Cambard,2
43,Place Roquelaine,2
43,Pont Matabiau,3
43,Théodore de Banville,3
43,Vasseur,3
43,Ohnet,4
43,Atlanta,4
43,Raynal,4
43,Caunes,5
43,Arago,5
43,St-Caprais,5
43,Bayonne,6
43,Atlanta,6
43,Eglise Bonnefoy,6
43,St-Caprais,7
43,Av. de Lavaur,7
43,Lilas,7
43,Bayonne,8
43,Mimosas,8
43,Ste-Hélène,8
43,Lilas,9
43,Barrière de Croix-Daurade,9
43,Roses,9
43,Mimosas,10
43,Cazals,10
43,Myosotis,10
43,Roses,11
43,Hortensias,11
43,Jaffary,11
43,Myosotis,12
43,Croix-Daurade,12
43,Ctre Cial L'Union,12
43,Hortensias,13
43,Lycée Raymond Naves,13
43,Grive,13
43,Ctre Cial L'Union,14
43,Luchet,14
43,Vents d'Autan,14
43,Grive,15
43,Monts du Forez,15
43,Théodore de Banville,15
43,Vents d'Autan,16
43,Piscine,16
43,Atlanta,16
43,Monts du Forez,17
43,Aspin,17
43,St-Caprais,17
43,Piscine,18
43,Vence,18
43,Bayonne,18
43,Vallauris,19
43,Aspin,19
43,Lilas,19
43,Vence,20
43,St-Tropez,20
43,Mimosas,20
43,Vallauris,21
43,Roses,21
43,Calicéo,21
43,Myosotis,22
43,St-Tropez,22
43,Ratalens,22
43,Hortensias,23
43,Calicéo,23
43,St-Jean Clinique de L'Union,23
43,Ratalens,24
43,Ctre Cial L'Union,24
43,Grive,25
43,Sausse,25
43,St-Jean Clinique de L'Union,25
43,Pasteur,26
43,Vents d'Autan,26
43,Flotis,27
43,Monts du Forez,27
43,Renée Aspe,28
43,Piscine,28
43,Açores,29
43,Aspin,29
43,Vence,30
43,Bessayre,30
43,Belbèze,31
43,Vallauris,31
43,St-Tropez,32
43,Fauré,32
43,Calicéo,33
43,Collège St-Jean,33
43,St-Jean F. Mitterrand,34
43,Collège St-Jean,34
43,Ratalens,34
43,St-Jean Clinique de L'Union,35
44,Cours Dillon,1
44,Pont Neuf,2
44,Esquirol,3
44,Boulbonne,4
44,François Verdier,5
44,Quartier Général,6
44,Grand Rond,7
44,Jardin des Plantes,8
44,Duméril,9
44,Busca,10
44,Rachou,11
44,Place Henry Russell,12
44,Aristote,13
44,Provence,14
44,Saouzelong,15
44,Pastourelles,16
44,Ecole Jules Julien,17
44,Libellules,18
44,Dugay Trouin,19
44,Pélude,20
44,Faculté de Pharmacie,21
44,Fac Dentaire,22
44,Pont Ducuing,23
44,Université Paul Sabatier,24
45,Jeanne d'Arc,1
45,Concorde,2
45,A. Bernard,3
45,Compans-Caffarelli,4
45,Leclerc,5
45,Héraclès,6
45,Amidonniers,7
45,Les Abattoirs,8
45,St Cyprien - République,9
45,Roguet,10
45,Patte d'Oie,11
45,Barrière de Bayonne,12
45,Turenne,13
45,Cartoucherie,14
45,Charleville,15
45,Casselardit,16
45,Chardonnet,17
45,Hôpital Purpan,18
45,Pelletier Purpan,19
46,Arènes,1
46,Clinique Pasteur,2
46,Roquemaurel,3
46,Av. de Lombez,4
46,Hippodrome,5
46,Brombach,6
46,Pont Rocade,7
46,Teynier,8
46,Tissié,9
46,Centre Aéré,10
46,Eglise Lardenne,11
46,Catala,12
46,Lardenne,13
46,Poutier,14
46,Salinié,15
46,Ecole Police et Cadastre,16
46,Gare des Capelles,17
46,Ecole Vétérinaire,18
46,Capelles,19
46,Ecole Croix-Rouge,20
46,Flambère,21
46,Jaufré Rudel,22
46,Carlos Gardel,23
46,Ancely,24
46,Arènes Romaines,25
46,Ctre Cial Purpan Est,26
46,Pelletier Purpan,27
47,Basso Cambo,1
47,Mesplé,2
47,Mounède,3
47,De Croutte,4
47,Guilhermy,5
47,La Ramée,6
47,Tucaut,7
47,Bourdettes,8
47,Bachecame Petit Jean,9
47,Petit Barry,10
47,Lilas,11
47,Stade,12
47,Mairie Cugnaux,13
47,Cugnala,14
47,Pompidou,15
47,Ctre Cial Cugnaux,16
47,La Vimona,17
47,Méroc,18
47,Mairie Villeneuve Tolosane,19
47,Boulodrome,20
47,Jean Marais,21
47,Vanniers,22
47,Rossignolis,23
47,Collège,24
47,Bourrouil,25
47,Gatasses,26
47,Cimetière Villeneuve,27
47,Verdai,28
47,Pradié,29
47,Saguens,30
47,Palarin,31
47,Portet Gare SNCF,32
48,Basso Cambo,1
48,Mesplé,2
48,Mounède,3
48,De Croutte,4
48,Guilhermy,5
48,La Ramée,6
48,Tucaut,7
48,Ecarts,8
48,Canal,9
48,Bordenoire,10
48,La Ramée Sud,11
48,Passerive,12
48,Marquisat,13
48,Pasteur,14
48,Cèdres,15
48,Général Leclerc,16
48,Collège Labitrie,17
48,Bordeneuve,18
48,Petit Train,19
48,Tournefeuille Lycée,20
50,Basso Cambo,1
50,Place Bouillière,2
50,Desnos,3
50,Ourliac,4
50,René Valmy,5
50,Eisenhower,6
50,Perpignan,7
50,Thibaud,8
50,Larrieu,9
50,Clairfont,10
50,Frênes,11
50,Salengro,12
50,Claire Fontaine,13
50,Ecole Récébédou,14
50,Ctre Cial Portet - Entrée 5,15
50,Palanques,16
